event_id,customer_id,event_type,event_time,campaign
80637,1392,sent,2025-06-26,Promo_Q1
80638,1627,open,2025-02-05,Promo_Q2
80639,1087,open,2024-11-16,Reactivation
80640,1139,open,2025-01-03,Webinar
80641,1379,sent,2025-05-08,Webinar
80642,1043,open,2024-01-05,Reactivation
80643,1069,click,2024-09-04,Reactivation
80644,1677,click,2024-10-19,Promo_Q2
80645,1153,sent,2025-06-16,Promo_Q1
80646,1472,sent,2024-04-09,Promo_Q2
80647,1664,open,2025-03-05,Reactivation
80648,1618,open,2025-06-17,Webinar
80649,1290,open,2025-03-16,Webinar
80650,1495,sent,2024-01-06,Webinar
80651,1591,sent,2025-01-15,Promo_Q2
80652,1111,click,2024-04-30,Reactivation
80653,1268,open,2024-12-15,Promo_Q1
80654,1413,sent,2024-11-25,Promo_Q2
80655,1477,open,2025-07-06,Webinar
80656,1660,open,2024-04-19,Reactivation
80657,1335,open,2024-01-30,Promo_Q1
80658,1387,open,2024-12-18,Welcome
80659,1336,open,2024-07-17,Promo_Q2
80660,1467,click,2025-03-08,Welcome
80661,1583,sent,2025-07-27,Reactivation
80662,1241,open,2024-08-19,Welcome
80663,1228,open,2024-03-28,Webinar
80664,1662,click,2024-11-15,Promo_Q2
80665,1073,open,2024-07-18,Promo_Q1
80666,1529,sent,2025-04-03,Webinar
80667,1097,open,2024-11-04,Reactivation
80668,1258,open,2025-06-08,Promo_Q2
80669,1263,sent,2025-04-28,Reactivation
80670,1223,sent,2025-06-11,Reactivation
80671,1526,sent,2024-06-21,Reactivation
80672,1485,sent,2025-06-04,Promo_Q2
80673,1260,sent,2025-05-14,Webinar
80674,1685,click,2024-12-27,Reactivation
80675,1191,sent,2025-06-09,Promo_Q1
80676,1266,sent,2024-02-01,Webinar
80677,1557,click,2025-03-29,Reactivation
80678,1216,click,2024-03-24,Promo_Q2
80679,1300,open,2024-07-15,Reactivation
80680,1695,open,2025-02-24,Reactivation
80681,1146,sent,2024-04-30,Welcome
80682,1523,click,2024-05-13,Welcome
80683,1754,click,2024-05-02,Webinar
80684,1182,open,2024-09-20,Welcome
80685,1492,open,2024-02-16,Promo_Q2
80686,1129,open,2025-05-26,Welcome
80687,1565,sent,2025-02-25,Promo_Q2
80688,1720,open,2024-10-23,Reactivation
80689,1718,open,2024-02-18,Webinar
80690,1033,sent,2024-03-12,Welcome
80691,1391,open,2024-02-26,Welcome
80692,1083,click,2024-01-09,Webinar
80693,1025,open,2025-01-19,Promo_Q2
80694,1453,sent,2024-10-21,Promo_Q2
80695,1433,click,2024-08-08,Welcome
80696,1074,open,2024-07-19,Promo_Q2
80697,1644,open,2024-09-23,Promo_Q2
80698,1664,open,2024-10-01,Welcome
80699,1430,sent,2024-03-21,Welcome
80700,1503,open,2024-11-02,Welcome
80701,1508,sent,2024-01-28,Promo_Q1
80702,1396,click,2025-06-25,Welcome
80703,1702,open,2025-02-16,Promo_Q1
80704,1218,open,2024-01-06,Reactivation
80705,1460,open,2024-06-15,Promo_Q2
80706,1318,open,2025-07-21,Promo_Q1
80707,1737,click,2024-01-28,Reactivation
80708,1318,open,2024-03-25,Promo_Q2
80709,1588,sent,2024-10-02,Promo_Q2
80710,1442,sent,2024-07-22,Promo_Q2
80711,1166,click,2025-07-22,Webinar
80712,1452,click,2024-11-07,Webinar
80713,1145,open,2025-06-27,Promo_Q1
80714,1522,sent,2024-08-05,Promo_Q1
80715,1467,open,2024-06-05,Promo_Q2
80716,1683,open,2024-06-15,Reactivation
80717,1289,click,2025-01-02,Promo_Q1
80718,1037,click,2024-12-14,Welcome
80719,1632,open,2024-11-15,Welcome
80720,1412,click,2024-04-19,Promo_Q1
80721,1686,sent,2024-06-01,Reactivation
80722,1386,sent,2024-06-15,Welcome
80723,1422,sent,2025-05-14,Promo_Q2
80724,1038,click,2025-04-16,Promo_Q2
80725,1533,unsubscribe,2024-04-28,Webinar
80726,1161,open,2024-03-25,Webinar
80727,1218,click,2024-02-28,Webinar
80728,1244,open,2024-02-09,Reactivation
80729,1043,open,2025-07-22,Promo_Q2
80730,1118,sent,2025-04-13,Reactivation
80731,1606,open,2024-01-10,Welcome
80732,1324,sent,2024-01-04,Promo_Q2
80733,1198,sent,2025-02-02,Webinar
80734,1482,click,2024-06-28,Webinar
80735,1251,click,2024-02-27,Welcome
80736,1704,click,2024-09-24,Promo_Q2
80737,1468,click,2024-01-11,Reactivation
80738,1125,open,2024-09-02,Reactivation
80739,1549,click,2024-05-17,Welcome
80740,1591,sent,2024-06-01,Promo_Q2
80741,1503,click,2024-06-14,Reactivation
80742,1104,click,2024-06-26,Webinar
80743,1663,open,2024-01-12,Webinar
80744,1234,open,2024-11-25,Reactivation
80745,1073,sent,2024-11-12,Promo_Q2
80746,1034,click,2025-01-10,Reactivation
80747,1363,open,2024-04-02,Welcome
80748,1162,open,2025-07-28,Promo_Q2
80749,1720,open,2024-03-19,Reactivation
80750,1260,click,2025-04-13,Webinar
80751,1476,sent,2024-05-07,Promo_Q2
80752,1337,sent,2024-09-10,Promo_Q1
80753,1489,sent,2024-07-06,Promo_Q2
80754,1716,open,2024-06-26,Webinar
80755,1197,open,2024-10-07,Promo_Q2
80756,1230,open,2024-05-18,Welcome
80757,1100,sent,2024-11-11,Webinar
80758,1606,click,2024-05-24,Webinar
80759,1063,sent,2025-07-15,Welcome
80760,1334,click,2024-05-18,Promo_Q1
80761,1706,click,2025-03-17,Promo_Q2
80762,1284,sent,2024-09-28,Welcome
80763,1789,sent,2024-01-22,Promo_Q2
80764,1719,open,2024-03-29,Promo_Q2
80765,1599,sent,2025-06-19,Promo_Q1
80766,1138,open,2025-04-18,Promo_Q2
80767,1538,sent,2024-03-24,Welcome
80768,1419,open,2024-01-30,Promo_Q2
80769,1290,open,2024-03-29,Promo_Q2
80770,1770,open,2024-12-02,Promo_Q1
80771,1427,sent,2024-12-31,Promo_Q2
80772,1684,sent,2024-08-06,Webinar
80773,1751,click,2024-06-11,Reactivation
80774,1428,sent,2024-04-29,Webinar
80775,1043,sent,2024-09-10,Promo_Q1
80776,1308,open,2024-01-14,Promo_Q2
80777,1622,click,2024-01-06,Welcome
80778,1147,sent,2025-04-05,Promo_Q2
80779,1635,open,2024-11-02,Promo_Q2
80780,1381,open,2025-03-26,Promo_Q1
80781,1751,sent,2024-03-06,Promo_Q2
80782,1703,click,2025-04-15,Welcome
80783,1116,click,2025-06-16,Welcome
80784,1465,sent,2024-11-03,Reactivation
80785,1669,sent,2024-03-01,Reactivation
80786,1207,sent,2024-03-12,Promo_Q2
80787,1053,unsubscribe,2024-04-22,Welcome
80788,1098,open,2024-04-16,Promo_Q2
80789,1028,click,2025-06-29,Webinar
80790,1213,open,2025-04-06,Promo_Q1
80791,1657,sent,2024-07-02,Promo_Q1
80792,1757,sent,2025-04-16,Welcome
80793,1248,open,2025-03-21,Webinar
80794,1490,sent,2024-07-23,Welcome
80795,1536,sent,2024-01-18,Webinar
80796,1765,sent,2024-01-06,Welcome
80797,1332,open,2024-07-06,Reactivation
80798,1036,sent,2024-01-27,Promo_Q2
80799,1197,click,2024-03-10,Promo_Q1
80800,1410,open,2024-05-26,Promo_Q1
80801,1184,sent,2024-04-13,Webinar
80802,1067,open,2024-03-24,Reactivation
80803,1033,open,2024-05-31,Webinar
80804,1167,open,2025-03-01,Reactivation
80805,1340,sent,2024-09-13,Webinar
80806,1698,sent,2025-01-17,Welcome
80807,1524,open,2025-06-19,Welcome
80808,1245,sent,2024-01-01,Promo_Q1
80809,1486,sent,2025-07-02,Webinar
80810,1596,sent,2024-06-10,Webinar
80811,1043,open,2024-06-14,Welcome
80812,1619,click,2024-12-29,Webinar
80813,1525,sent,2024-07-27,Promo_Q1
80814,1457,sent,2024-02-16,Promo_Q1
80815,1602,sent,2025-02-14,Webinar
80816,1116,open,2024-04-15,Promo_Q1
80817,1106,click,2025-06-20,Promo_Q1
80818,1685,open,2025-07-23,Webinar
80819,1345,sent,2024-04-14,Webinar
80820,1389,click,2025-03-10,Welcome
80821,1535,open,2025-07-26,Welcome
80822,1241,open,2025-07-05,Reactivation
80823,1096,open,2024-11-21,Webinar
80824,1310,sent,2024-06-29,Reactivation
80825,1125,open,2024-01-07,Webinar
80826,1234,sent,2025-06-02,Reactivation
80827,1689,sent,2024-01-21,Promo_Q2
80828,1582,sent,2024-11-28,Webinar
80829,1206,open,2024-04-17,Promo_Q1
80830,1233,click,2024-05-19,Reactivation
80831,1120,sent,2024-01-14,Promo_Q2
80832,1477,click,2024-01-22,Promo_Q2
80833,1631,open,2024-07-21,Welcome
80834,1022,click,2025-05-21,Promo_Q2
80835,1761,sent,2024-11-22,Reactivation
80836,1212,sent,2024-11-06,Promo_Q2
80837,1475,open,2024-12-23,Promo_Q2
80838,1697,unsubscribe,2024-11-04,Welcome
80839,1496,open,2024-06-24,Welcome
80840,1188,open,2025-05-22,Webinar
80841,1183,open,2024-10-01,Promo_Q1
80842,1418,click,2025-03-10,Promo_Q2
80843,1553,open,2025-06-10,Promo_Q1
80844,1540,open,2024-01-03,Promo_Q2
80845,1799,sent,2024-10-02,Welcome
80846,1533,click,2024-12-14,Reactivation
80847,1074,sent,2024-10-16,Webinar
80848,1036,open,2025-06-04,Promo_Q2
80849,1410,sent,2025-06-26,Reactivation
80850,1531,sent,2024-03-18,Welcome
80851,1774,sent,2024-06-23,Webinar
80852,1688,sent,2024-06-01,Promo_Q1
80853,1015,open,2024-10-13,Webinar
80854,1622,unsubscribe,2024-08-08,Promo_Q1
80855,1109,click,2024-07-26,Promo_Q2
80856,1124,sent,2024-11-04,Promo_Q1
80857,1305,sent,2024-10-09,Promo_Q1
80858,1018,open,2024-09-25,Webinar
80859,1084,sent,2024-03-06,Promo_Q2
80860,1705,click,2024-11-07,Welcome
80861,1188,click,2024-02-04,Webinar
80862,1164,click,2024-12-21,Promo_Q2
80863,1368,open,2024-12-25,Reactivation
80864,1722,unsubscribe,2024-05-30,Welcome
80865,1394,open,2024-03-19,Promo_Q1
80866,1020,unsubscribe,2025-04-05,Reactivation
80867,1763,click,2025-03-20,Promo_Q1
80868,1113,sent,2025-06-29,Promo_Q2
80869,1317,click,2024-09-14,Welcome
80870,1357,sent,2024-07-01,Welcome
80871,1150,click,2024-06-23,Webinar
80872,1772,sent,2024-04-13,Promo_Q2
80873,1595,sent,2024-07-20,Promo_Q1
80874,1413,click,2024-03-14,Promo_Q1
80875,1058,unsubscribe,2025-05-18,Promo_Q1
80876,1054,sent,2024-07-19,Promo_Q1
80877,1540,open,2024-11-11,Welcome
80878,1361,open,2024-02-08,Welcome
80879,1717,click,2024-06-10,Promo_Q1
80880,1423,open,2024-05-08,Webinar
80881,1057,click,2025-05-26,Reactivation
80882,1064,unsubscribe,2024-04-13,Promo_Q2
80883,1604,click,2025-04-04,Promo_Q1
80884,1286,open,2024-06-12,Promo_Q2
80885,1342,sent,2024-05-01,Promo_Q1
80886,1509,open,2024-01-06,Webinar
80887,1434,click,2024-06-17,Reactivation
80888,1438,click,2024-02-10,Promo_Q1
80889,1535,click,2024-07-27,Promo_Q1
80890,1530,open,2024-01-31,Reactivation
80891,1766,sent,2024-02-07,Promo_Q1
80892,1081,open,2024-07-23,Welcome
80893,1381,open,2024-09-15,Webinar
80894,1694,sent,2024-07-10,Welcome
80895,1648,open,2024-01-14,Webinar
80896,1416,sent,2024-04-12,Welcome
80897,1619,click,2025-06-25,Welcome
80898,1134,sent,2024-11-25,Promo_Q1
80899,1712,open,2025-05-07,Webinar
80900,1766,open,2024-01-30,Webinar
80901,1691,unsubscribe,2024-01-05,Promo_Q1
80902,1559,click,2025-03-27,Webinar
80903,1223,open,2024-08-09,Webinar
80904,1115,open,2024-07-31,Promo_Q1
80905,1326,sent,2024-05-17,Promo_Q2
80906,1196,sent,2024-04-02,Reactivation
80907,1249,sent,2025-04-23,Welcome
80908,1226,click,2024-02-05,Webinar
80909,1283,open,2024-10-14,Reactivation
80910,1450,click,2024-07-26,Promo_Q1
80911,1054,click,2024-06-07,Webinar
80912,1654,sent,2025-03-14,Reactivation
80913,1745,sent,2025-05-22,Welcome
80914,1487,open,2024-04-22,Reactivation
80915,1150,click,2024-02-14,Promo_Q2
80916,1709,click,2024-08-04,Webinar
80917,1056,open,2024-09-10,Welcome
80918,1210,click,2024-01-31,Welcome
80919,1316,sent,2024-09-28,Welcome
80920,1563,sent,2025-07-02,Promo_Q2
80921,1400,sent,2024-08-10,Reactivation
80922,1492,sent,2025-06-03,Welcome
80923,1128,sent,2025-05-04,Promo_Q2
80924,1769,sent,2024-09-08,Webinar
80925,1012,sent,2025-02-11,Webinar
80926,1024,sent,2024-04-30,Promo_Q1
80927,1126,sent,2024-03-18,Promo_Q2
80928,1331,sent,2024-01-02,Welcome
80929,1171,click,2024-02-12,Promo_Q2
80930,1105,sent,2024-12-28,Promo_Q2
80931,1221,open,2025-05-25,Reactivation
80932,1057,sent,2025-07-18,Promo_Q1
80933,1661,open,2024-10-05,Promo_Q2
80934,1552,open,2024-03-22,Welcome
80935,1033,open,2024-01-01,Promo_Q1
80936,1161,open,2025-07-22,Webinar
80937,1108,sent,2025-04-16,Promo_Q2
80938,1065,click,2024-10-29,Reactivation
80939,1076,click,2024-05-21,Welcome
80940,1046,sent,2024-10-25,Promo_Q2
80941,1453,click,2025-04-28,Reactivation
80942,1450,sent,2024-11-16,Webinar
80943,1747,open,2025-07-28,Promo_Q2
80944,1434,open,2024-03-02,Reactivation
80945,1626,click,2025-07-20,Welcome
80946,1308,sent,2024-12-03,Welcome
80947,1405,sent,2024-11-23,Webinar
80948,1636,sent,2024-07-26,Promo_Q1
80949,1798,click,2024-01-24,Promo_Q2
80950,1143,sent,2025-03-14,Reactivation
80951,1649,open,2024-06-08,Webinar
80952,1759,open,2024-07-20,Webinar
80953,1288,open,2024-11-03,Reactivation
80954,1072,open,2024-02-02,Promo_Q1
80955,1407,sent,2024-01-07,Promo_Q1
80956,1795,sent,2024-03-01,Webinar
80957,1554,sent,2025-02-28,Webinar
80958,1264,sent,2024-04-19,Webinar
80959,1221,open,2024-10-23,Webinar
80960,1779,sent,2024-04-17,Webinar
80961,1755,sent,2024-06-13,Promo_Q2
80962,1044,sent,2024-01-22,Promo_Q2
80963,1423,open,2024-07-30,Promo_Q2
80964,1289,sent,2024-03-19,Welcome
80965,1579,sent,2024-11-18,Promo_Q2
80966,1781,click,2025-04-27,Promo_Q2
80967,1036,sent,2025-05-21,Promo_Q1
80968,1599,sent,2025-06-22,Webinar
80969,1538,open,2024-03-12,Reactivation
80970,1458,open,2024-10-24,Promo_Q1
80971,1294,click,2024-03-07,Welcome
80972,1100,click,2024-06-25,Promo_Q1
80973,1151,open,2024-05-13,Reactivation
80974,1136,sent,2024-01-08,Promo_Q1
80975,1782,open,2025-06-21,Promo_Q1
80976,1280,sent,2025-03-27,Promo_Q2
80977,1375,click,2024-10-26,Welcome
80978,1466,open,2024-07-17,Promo_Q2
80979,1424,open,2024-08-25,Reactivation
80980,1613,open,2024-04-28,Welcome
80981,1494,open,2025-07-12,Reactivation
80982,1665,open,2024-06-13,Reactivation
80983,1118,sent,2024-02-13,Promo_Q1
80984,1751,open,2024-11-21,Promo_Q1
80985,1409,unsubscribe,2025-03-08,Promo_Q1
80986,1017,sent,2025-07-14,Promo_Q1
80987,1644,unsubscribe,2024-12-24,Welcome
80988,1251,click,2024-04-16,Promo_Q2
80989,1597,click,2024-08-13,Welcome
80990,1724,click,2024-07-01,Promo_Q1
80991,1105,click,2024-01-12,Webinar
80992,1611,sent,2024-08-14,Reactivation
80993,1041,open,2025-04-06,Promo_Q1
80994,1572,open,2024-08-21,Promo_Q1
80995,1599,sent,2025-05-06,Reactivation
80996,1469,unsubscribe,2025-03-04,Reactivation
80997,1555,open,2025-02-19,Promo_Q2
80998,1533,open,2024-08-07,Welcome
80999,1664,unsubscribe,2024-01-31,Reactivation
81000,1421,sent,2025-05-24,Welcome
81001,1634,sent,2025-01-03,Promo_Q1
81002,1504,sent,2024-02-22,Webinar
81003,1684,sent,2024-02-17,Webinar
81004,1211,sent,2024-12-20,Promo_Q2
81005,1133,open,2024-08-31,Promo_Q2
81006,1300,sent,2024-04-20,Promo_Q2
81007,1219,click,2024-05-18,Webinar
81008,1390,click,2024-08-10,Reactivation
81009,1334,sent,2025-03-08,Reactivation
81010,1387,click,2024-04-23,Reactivation
81011,1577,sent,2025-02-09,Promo_Q1
81012,1671,sent,2024-04-13,Welcome
81013,1301,click,2025-03-16,Promo_Q1
81014,1114,click,2025-06-03,Promo_Q2
81015,1586,click,2024-09-12,Promo_Q2
81016,1060,open,2025-01-05,Reactivation
81017,1766,open,2024-06-02,Promo_Q1
81018,1755,open,2025-06-19,Promo_Q1
81019,1115,open,2024-09-02,Reactivation
81020,1295,open,2024-10-13,Welcome
81021,1380,sent,2024-05-30,Welcome
81022,1616,sent,2024-04-21,Promo_Q1
81023,1560,click,2024-05-11,Promo_Q1
81024,1080,sent,2024-10-01,Welcome
81025,1027,sent,2024-03-20,Webinar
81026,1784,unsubscribe,2024-08-11,Webinar
81027,1436,click,2024-08-08,Promo_Q2
81028,1233,unsubscribe,2024-09-06,Promo_Q1
81029,1254,sent,2024-08-31,Welcome
81030,1365,open,2024-06-07,Reactivation
81031,1388,click,2024-07-30,Reactivation
81032,1373,open,2025-06-04,Webinar
81033,1347,sent,2024-01-22,Welcome
81034,1438,sent,2024-02-20,Webinar
81035,1137,open,2025-06-19,Webinar
81036,1153,open,2024-06-05,Promo_Q1
81037,1344,open,2024-06-24,Promo_Q1
81038,1058,click,2024-07-17,Welcome
81039,1220,sent,2024-02-29,Promo_Q2
81040,1018,open,2025-03-19,Promo_Q1
81041,1428,click,2024-04-04,Promo_Q2
81042,1602,sent,2025-02-08,Webinar
81043,1177,sent,2024-05-14,Webinar
81044,1556,open,2025-01-28,Welcome
81045,1482,sent,2025-07-14,Welcome
81046,1494,open,2024-10-21,Webinar
81047,1486,sent,2024-07-03,Promo_Q2
81048,1715,open,2024-08-06,Promo_Q2
81049,1503,click,2024-08-09,Webinar
81050,1622,click,2024-03-13,Reactivation
81051,1705,unsubscribe,2025-04-17,Reactivation
81052,1640,open,2024-08-06,Promo_Q2
81053,1010,sent,2025-02-18,Reactivation
81054,1319,click,2024-06-05,Promo_Q1
81055,1606,open,2024-07-24,Welcome
81056,1490,open,2025-05-26,Welcome
81057,1737,sent,2024-09-02,Reactivation
81058,1258,sent,2024-07-22,Webinar
81059,1404,sent,2024-06-29,Promo_Q1
81060,1224,open,2025-05-30,Reactivation
81061,1771,unsubscribe,2024-08-31,Webinar
81062,1548,open,2025-05-21,Webinar
81063,1261,open,2024-06-22,Promo_Q2
81064,1276,click,2025-07-18,Promo_Q1
81065,1771,sent,2024-10-17,Promo_Q1
81066,1771,sent,2024-04-04,Promo_Q2
81067,1356,click,2024-09-01,Webinar
81068,1326,click,2025-01-28,Webinar
81069,1228,open,2025-05-27,Reactivation
81070,1600,sent,2024-03-14,Welcome
81071,1303,sent,2024-11-18,Promo_Q2
81072,1102,click,2024-11-03,Reactivation
81073,1293,sent,2024-07-08,Promo_Q1
81074,1008,click,2024-08-23,Promo_Q1
81075,1614,open,2024-06-24,Promo_Q1
81076,1625,open,2024-06-23,Welcome
81077,1208,sent,2024-11-03,Promo_Q2
81078,1363,sent,2024-02-04,Welcome
81079,1045,sent,2024-10-04,Webinar
81080,1458,open,2024-07-06,Webinar
81081,1522,open,2024-09-24,Promo_Q1
81082,1342,click,2025-07-16,Promo_Q2
81083,1232,sent,2025-03-03,Reactivation
81084,1745,open,2025-05-12,Webinar
81085,1479,click,2024-08-02,Reactivation
81086,1343,open,2025-02-11,Reactivation
81087,1169,unsubscribe,2024-09-24,Webinar
81088,1268,open,2024-12-10,Reactivation
81089,1749,open,2024-09-09,Reactivation
81090,1264,click,2024-03-16,Reactivation
81091,1301,click,2025-06-30,Welcome
81092,1600,sent,2025-02-11,Promo_Q2
81093,1666,sent,2024-12-12,Promo_Q1
81094,1342,open,2024-11-19,Welcome
81095,1107,open,2025-02-21,Reactivation
81096,1729,click,2024-11-03,Welcome
81097,1159,sent,2024-05-04,Welcome
81098,1354,sent,2024-01-05,Promo_Q2
81099,1549,sent,2024-08-09,Promo_Q2
81100,1459,unsubscribe,2024-11-21,Reactivation
81101,1072,sent,2024-08-02,Welcome
81102,1633,unsubscribe,2024-11-03,Promo_Q2
81103,1172,open,2025-01-18,Promo_Q2
81104,1227,sent,2025-04-12,Welcome
81105,1729,sent,2024-06-21,Promo_Q2
81106,1607,sent,2024-12-31,Webinar
81107,1177,sent,2025-05-29,Promo_Q2
81108,1599,unsubscribe,2024-03-28,Reactivation
81109,1102,open,2025-02-02,Reactivation
81110,1324,sent,2025-06-11,Promo_Q1
81111,1356,open,2025-01-22,Promo_Q1
81112,1127,click,2024-02-23,Welcome
81113,1394,open,2024-06-12,Reactivation
81114,1582,open,2024-04-19,Promo_Q1
81115,1735,click,2025-06-10,Welcome
81116,1260,sent,2025-07-26,Promo_Q1
81117,1277,click,2024-09-06,Promo_Q2
81118,1596,open,2025-06-01,Webinar
81119,1465,sent,2024-03-18,Promo_Q1
81120,1372,click,2024-01-02,Promo_Q2
81121,1134,open,2024-11-23,Webinar
81122,1255,sent,2025-07-23,Promo_Q1
81123,1523,sent,2024-11-20,Reactivation
81124,1722,open,2025-07-19,Webinar
81125,1073,sent,2024-09-17,Promo_Q2
81126,1652,sent,2024-08-08,Reactivation
81127,1287,open,2025-06-20,Promo_Q2
81128,1671,sent,2024-01-29,Promo_Q1
81129,1171,sent,2024-07-07,Promo_Q2
81130,1698,click,2024-09-12,Welcome
81131,1562,sent,2024-02-20,Promo_Q2
81132,1247,open,2024-10-25,Promo_Q2
81133,1354,sent,2024-08-04,Reactivation
81134,1720,sent,2024-09-09,Promo_Q2
81135,1041,sent,2025-01-31,Webinar
81136,1112,open,2024-02-10,Promo_Q2
81137,1716,sent,2025-07-08,Promo_Q1
81138,1461,sent,2024-10-28,Welcome
81139,1205,click,2025-04-28,Welcome
81140,1684,sent,2024-07-02,Promo_Q2
81141,1639,sent,2024-06-29,Welcome
81142,1066,sent,2025-06-05,Reactivation
81143,1369,click,2024-03-08,Welcome
81144,1783,click,2024-02-29,Promo_Q1
81145,1461,open,2025-02-06,Promo_Q2
81146,1546,open,2024-09-25,Welcome
81147,1474,open,2025-02-17,Promo_Q1
81148,1710,sent,2024-09-06,Welcome
81149,1044,open,2024-05-02,Promo_Q1
81150,1765,open,2025-02-16,Promo_Q2
81151,1673,open,2024-01-23,Promo_Q1
81152,1335,sent,2024-09-15,Welcome
81153,1355,sent,2024-09-21,Promo_Q1
81154,1348,sent,2024-02-14,Promo_Q2
81155,1362,open,2024-05-19,Promo_Q1
81156,1390,open,2024-05-30,Reactivation
81157,1485,click,2025-05-30,Welcome
81158,1630,click,2024-10-22,Promo_Q1
81159,1262,click,2025-01-22,Reactivation
81160,1075,open,2024-02-01,Reactivation
81161,1526,sent,2024-02-29,Webinar
81162,1468,sent,2024-11-21,Promo_Q1
81163,1005,sent,2025-04-26,Webinar
81164,1301,unsubscribe,2024-01-31,Reactivation
81165,1187,open,2025-07-21,Promo_Q2
81166,1201,sent,2025-05-25,Promo_Q1
81167,1478,sent,2025-05-18,Webinar
81168,1490,open,2024-01-06,Welcome
81169,1299,open,2024-08-22,Promo_Q2
81170,1486,open,2025-04-04,Webinar
81171,1251,click,2025-03-13,Promo_Q1
81172,1667,open,2024-07-18,Welcome
81173,1376,sent,2025-05-21,Promo_Q2
81174,1197,sent,2025-01-02,Reactivation
81175,1069,open,2025-07-27,Webinar
81176,1560,sent,2024-07-12,Promo_Q2
81177,1249,sent,2025-01-06,Reactivation
81178,1232,open,2024-09-01,Promo_Q1
81179,1463,open,2025-01-08,Promo_Q1
81180,1623,unsubscribe,2024-05-29,Reactivation
81181,1329,open,2024-08-08,Promo_Q2
81182,1793,click,2025-06-21,Webinar
81183,1136,click,2024-06-15,Promo_Q1
81184,1590,open,2024-12-24,Promo_Q1
81185,1743,sent,2025-06-14,Promo_Q2
81186,1767,sent,2024-10-04,Promo_Q1
81187,1672,open,2025-02-05,Welcome
81188,1479,click,2025-03-07,Reactivation
81189,1061,open,2024-11-09,Webinar
81190,1087,sent,2024-08-06,Promo_Q2
81191,1513,open,2025-04-11,Welcome
81192,1623,click,2024-11-15,Promo_Q1
81193,1159,sent,2024-03-08,Promo_Q1
81194,1399,sent,2025-05-19,Welcome
81195,1746,sent,2024-06-20,Promo_Q1
81196,1582,click,2024-10-11,Reactivation
81197,1400,click,2024-05-03,Promo_Q1
81198,1462,open,2024-10-11,Webinar
81199,1364,click,2024-03-15,Reactivation
81200,1081,open,2024-11-22,Promo_Q2
81201,1714,open,2024-10-28,Reactivation
81202,1093,open,2025-04-17,Promo_Q2
81203,1072,sent,2024-11-19,Promo_Q2
81204,1057,click,2024-08-23,Reactivation
81205,1523,sent,2024-09-26,Webinar
81206,1507,click,2024-12-14,Promo_Q1
81207,1658,click,2025-04-29,Reactivation
81208,1429,click,2024-01-25,Promo_Q2
81209,1660,sent,2025-06-18,Reactivation
81210,1720,unsubscribe,2024-02-18,Promo_Q2
81211,1603,sent,2024-07-17,Promo_Q2
81212,1599,open,2024-07-12,Welcome
81213,1398,open,2024-11-02,Webinar
81214,1460,sent,2024-07-23,Webinar
81215,1621,sent,2024-05-06,Promo_Q2
81216,1283,open,2024-05-20,Promo_Q2
81217,1205,unsubscribe,2025-07-22,Promo_Q1
81218,1097,open,2025-04-27,Promo_Q2
81219,1472,click,2025-04-09,Promo_Q2
