interaction_id,customer_id,date,type,owner
70657,1649,2024-05-13,call,Rep_A
70658,1208,2024-05-08,call,Rep_C
70659,1743,2025-02-16,email,Rep_D
70660,1272,2024-04-13,email,Rep_A
70661,1607,2024-08-18,call,Rep_B
70662,1415,2024-06-17,email,Rep_D
70663,1397,2024-04-07,meeting,Rep_A
70664,1384,2024-11-30,email,Rep_B
70665,1261,2024-08-03,email,Rep_A
70666,1639,2024-09-23,email,Rep_A
70667,1167,2024-04-23,meeting,Rep_C
70668,1018,2025-03-19,call,Rep_C
70669,1660,2024-06-30,email,Rep_D
70670,1247,2024-07-16,call,Rep_A
70671,1642,2024-05-25,email,Rep_D
70672,1296,2024-09-07,email,Rep_B
70673,1414,2024-09-24,email,Rep_C
70674,1778,2024-11-01,email,Rep_C
70675,1320,2025-07-12,email,Rep_D
70676,1554,2025-06-06,email,Rep_D
70677,1715,2024-12-17,email,Rep_C
70678,1693,2024-01-23,email,Rep_D
70679,1181,2024-12-19,email,Rep_A
70680,1296,2024-02-21,meeting,Rep_B
70681,1656,2025-02-13,call,Rep_D
70682,1061,2024-08-13,chat,Rep_B
70683,1209,2025-04-28,email,Rep_A
70684,1166,2025-06-27,email,Rep_B
70685,1300,2024-08-28,call,Rep_C
70686,1655,2024-09-22,call,Rep_B
70687,1351,2024-12-06,email,Rep_D
70688,1061,2024-04-23,call,Rep_D
70689,1263,2025-06-19,call,Rep_C
70690,1124,2024-09-06,call,Rep_C
70691,1238,2024-04-06,call,Rep_A
70692,1542,2025-03-16,chat,Rep_C
70693,1767,2024-05-06,chat,Rep_B
70694,1090,2024-03-23,email,Rep_B
70695,1139,2024-11-20,email,Rep_B
70696,1362,2025-01-22,email,Rep_B
70697,1413,2024-11-24,email,Rep_B
70698,1719,2025-01-13,email,Rep_C
70699,1093,2024-03-07,email,Rep_A
70700,1134,2024-10-01,email,Rep_A
70701,1204,2024-07-24,call,Rep_D
70702,1622,2025-07-15,email,Rep_B
70703,1038,2024-01-29,email,Rep_C
70704,1457,2024-06-21,email,Rep_D
70705,1534,2025-06-27,meeting,Rep_A
70706,1737,2025-07-21,call,Rep_B
70707,1438,2025-04-20,email,Rep_C
70708,1680,2024-02-13,chat,Rep_A
70709,1647,2024-11-19,email,Rep_C
70710,1622,2024-08-18,meeting,Rep_B
70711,1224,2025-04-10,email,Rep_C
70712,1168,2024-02-01,email,Rep_A
70713,1107,2024-04-23,email,Rep_A
70714,1380,2024-10-09,email,Rep_D
70715,1024,2024-03-31,meeting,Rep_C
70716,1511,2025-02-03,call,Rep_D
70717,1307,2025-04-18,email,Rep_A
70718,1358,2025-02-10,email,Rep_D
70719,1370,2024-09-11,email,Rep_D
70720,1723,2025-05-21,email,Rep_C
70721,1171,2024-03-20,chat,Rep_C
70722,1581,2024-05-30,email,Rep_D
70723,1222,2024-10-09,email,Rep_B
70724,1443,2024-02-05,chat,Rep_B
70725,1153,2024-02-25,email,Rep_C
70726,1376,2024-08-17,email,Rep_A
70727,1281,2025-06-28,email,Rep_B
70728,1713,2025-06-08,call,Rep_A
70729,1219,2024-09-25,call,Rep_C
70730,1616,2024-03-23,email,Rep_A
70731,1486,2024-04-12,call,Rep_D
70732,1510,2024-08-05,call,Rep_A
70733,1335,2024-05-01,call,Rep_C
70734,1742,2024-02-17,meeting,Rep_B
70735,1410,2025-01-23,email,Rep_D
70736,1054,2024-12-01,email,Rep_B
70737,1701,2024-06-17,call,Rep_A
70738,1734,2025-03-25,email,Rep_C
70739,1075,2025-03-23,email,Rep_C
70740,1349,2024-10-10,email,Rep_B
70741,1684,2024-02-25,call,Rep_D
70742,1393,2025-06-13,email,Rep_C
70743,1554,2025-01-20,email,Rep_C
70744,1157,2024-05-22,email,Rep_A
70745,1081,2024-12-18,call,Rep_D
70746,1208,2024-08-21,email,Rep_D
70747,1086,2025-01-01,email,Rep_A
70748,1744,2024-09-30,call,Rep_B
70749,1447,2024-10-07,call,Rep_B
70750,1177,2025-02-28,email,Rep_A
70751,1511,2024-12-20,email,Rep_C
70752,1619,2024-02-16,call,Rep_C
70753,1139,2024-02-07,chat,Rep_A
70754,1102,2024-06-24,email,Rep_A
70755,1473,2024-09-05,email,Rep_A
70756,1542,2024-06-07,email,Rep_A
70757,1194,2025-01-10,call,Rep_C
70758,1756,2024-04-22,call,Rep_D
70759,1486,2025-02-10,email,Rep_C
70760,1314,2025-03-22,email,Rep_B
70761,1697,2024-03-12,chat,Rep_A
70762,1247,2025-01-10,call,Rep_B
70763,1630,2025-07-08,chat,Rep_C
70764,1438,2024-04-21,meeting,Rep_B
70765,1073,2025-06-08,email,Rep_C
70766,1069,2024-12-15,email,Rep_C
70767,1754,2024-12-06,call,Rep_B
70768,1152,2024-01-30,email,Rep_B
70769,1094,2025-03-07,email,Rep_D
70770,1435,2024-10-02,email,Rep_A
70771,1783,2025-02-20,chat,Rep_D
70772,1431,2025-04-11,email,Rep_D
70773,1457,2024-10-29,email,Rep_C
70774,1430,2024-06-01,call,Rep_A
70775,1229,2024-03-22,meeting,Rep_A
70776,1030,2024-04-02,chat,Rep_C
70777,1625,2025-05-15,call,Rep_B
70778,1335,2024-03-12,email,Rep_A
70779,1660,2024-08-09,email,Rep_A
70780,1569,2024-07-11,chat,Rep_D
70781,1177,2025-05-14,email,Rep_C
70782,1568,2024-10-02,call,Rep_D
70783,1409,2025-07-28,email,Rep_B
70784,1777,2025-03-01,email,Rep_D
70785,1237,2025-05-05,call,Rep_B
70786,1278,2024-02-26,meeting,Rep_A
70787,1077,2024-05-26,chat,Rep_C
70788,1636,2024-03-19,meeting,Rep_D
70789,1540,2024-09-24,call,Rep_D
70790,1654,2025-02-18,call,Rep_A
70791,1158,2024-04-07,meeting,Rep_B
70792,1167,2024-03-16,email,Rep_A
70793,1185,2024-12-20,chat,Rep_C
70794,1389,2024-05-12,email,Rep_D
70795,1012,2024-10-03,chat,Rep_A
70796,1169,2024-01-30,call,Rep_B
70797,1426,2025-01-27,email,Rep_D
70798,1449,2024-11-08,email,Rep_C
70799,1494,2025-01-08,email,Rep_D
70800,1449,2024-06-07,email,Rep_C
70801,1106,2024-06-09,email,Rep_C
70802,1766,2025-04-07,call,Rep_C
70803,1427,2025-02-18,email,Rep_D
70804,1098,2024-11-30,email,Rep_C
70805,1631,2024-12-28,chat,Rep_D
70806,1226,2024-02-24,email,Rep_A
70807,1447,2025-05-09,meeting,Rep_C
70808,1664,2025-03-20,email,Rep_B
70809,1476,2024-12-06,meeting,Rep_D
70810,1203,2025-06-14,email,Rep_C
70811,1675,2024-04-07,call,Rep_B
70812,1297,2025-01-31,call,Rep_D
70813,1634,2025-07-09,chat,Rep_B
70814,1016,2024-06-27,email,Rep_B
70815,1378,2024-01-09,email,Rep_B
70816,1336,2025-02-28,meeting,Rep_B
70817,1618,2024-01-05,email,Rep_A
70818,1774,2025-05-18,email,Rep_B
70819,1020,2024-02-02,email,Rep_B
70820,1440,2025-01-11,email,Rep_B
70821,1244,2024-08-05,email,Rep_A
70822,1244,2024-04-27,email,Rep_D
70823,1392,2025-06-02,email,Rep_C
70824,1724,2025-03-06,email,Rep_B
70825,1736,2024-07-15,email,Rep_A
70826,1262,2024-06-12,call,Rep_A
70827,1220,2025-02-28,chat,Rep_A
70828,1008,2025-04-27,email,Rep_C
70829,1446,2025-02-17,meeting,Rep_A
70830,1014,2025-01-04,chat,Rep_B
70831,1387,2024-05-11,call,Rep_B
70832,1642,2025-05-07,chat,Rep_B
70833,1022,2025-03-08,email,Rep_C
70834,1225,2024-10-25,meeting,Rep_A
70835,1235,2024-10-22,call,Rep_B
70836,1341,2024-11-24,email,Rep_B
70837,1711,2025-04-22,call,Rep_D
70838,1134,2025-03-04,email,Rep_D
70839,1178,2025-05-09,email,Rep_D
70840,1556,2024-10-19,email,Rep_B
70841,1520,2024-12-26,call,Rep_C
70842,1792,2025-05-08,call,Rep_B
70843,1539,2024-05-14,email,Rep_A
70844,1437,2024-09-13,email,Rep_D
70845,1051,2024-12-24,email,Rep_A
70846,1443,2025-06-12,email,Rep_D
70847,1581,2024-01-10,meeting,Rep_C
70848,1281,2024-05-02,meeting,Rep_C
70849,1044,2024-05-15,call,Rep_C
70850,1687,2024-07-07,chat,Rep_A
70851,1631,2024-06-11,meeting,Rep_C
70852,1365,2024-12-06,email,Rep_C
70853,1269,2025-05-26,email,Rep_D
70854,1693,2025-01-02,email,Rep_A
70855,1565,2024-05-19,email,Rep_B
70856,1293,2025-05-13,call,Rep_C
70857,1703,2024-12-30,email,Rep_B
70858,1194,2024-05-06,meeting,Rep_B
70859,1371,2024-07-27,call,Rep_B
70860,1552,2025-03-31,call,Rep_B
70861,1078,2025-03-02,email,Rep_C
70862,1189,2024-11-28,email,Rep_C
70863,1607,2024-03-24,call,Rep_C
70864,1390,2025-04-08,meeting,Rep_A
70865,1025,2024-06-26,meeting,Rep_A
70866,1615,2025-03-21,call,Rep_B
70867,1302,2025-01-08,email,Rep_D
70868,1671,2024-06-01,email,Rep_A
70869,1358,2024-05-02,meeting,Rep_B
70870,1720,2024-03-16,email,Rep_B
70871,1094,2024-05-19,call,Rep_C
70872,1551,2024-04-01,email,Rep_C
70873,1336,2024-12-22,email,Rep_A
70874,1164,2024-12-11,email,Rep_C
70875,1341,2024-12-04,chat,Rep_A
70876,1567,2025-01-05,meeting,Rep_C
70877,1072,2025-04-15,meeting,Rep_D
70878,1042,2025-06-11,email,Rep_C
70879,1411,2024-05-12,email,Rep_A
70880,1644,2024-12-05,chat,Rep_B
70881,1021,2024-02-15,email,Rep_A
70882,1001,2024-03-10,email,Rep_C
70883,1678,2025-01-12,email,Rep_B
70884,1572,2024-10-07,email,Rep_C
70885,1076,2025-03-13,email,Rep_C
70886,1603,2024-09-02,meeting,Rep_C
70887,1398,2024-03-14,chat,Rep_B
70888,1719,2025-05-18,email,Rep_C
70889,1088,2024-02-17,email,Rep_D
70890,1594,2024-04-19,call,Rep_A
70891,1017,2024-06-08,email,Rep_D
70892,1329,2025-07-28,chat,Rep_D
70893,1210,2024-08-28,email,Rep_A
70894,1383,2024-10-16,email,Rep_A
70895,1565,2025-03-20,call,Rep_B
70896,1640,2025-01-02,call,Rep_D
70897,1146,2025-04-30,email,Rep_D
70898,1453,2024-10-07,email,Rep_A
70899,1393,2025-07-14,email,Rep_C
70900,1310,2025-04-04,email,Rep_D
70901,1492,2024-08-19,email,Rep_B
70902,1760,2024-08-07,meeting,Rep_C
70903,1430,2025-06-20,email,Rep_D
70904,1001,2025-01-29,email,Rep_C
70905,1041,2024-12-24,call,Rep_D
70906,1585,2025-03-13,email,Rep_C
70907,1672,2024-11-19,meeting,Rep_D
70908,1212,2024-04-01,call,Rep_A
70909,1333,2024-07-03,email,Rep_A
70910,1651,2024-11-17,meeting,Rep_B
70911,1446,2024-01-11,email,Rep_D
70912,1304,2024-09-09,call,Rep_B
70913,1555,2025-03-12,meeting,Rep_A
70914,1691,2024-04-04,meeting,Rep_D
70915,1701,2024-02-07,email,Rep_A
70916,1758,2025-04-27,email,Rep_C
70917,1154,2024-12-22,email,Rep_A
70918,1616,2024-04-11,call,Rep_C
70919,1523,2025-04-10,chat,Rep_A
70920,1025,2025-01-14,email,Rep_C
70921,1025,2024-07-11,email,Rep_A
70922,1596,2024-08-05,meeting,Rep_A
70923,1106,2024-03-30,email,Rep_D
70924,1753,2025-04-26,email,Rep_D
70925,1119,2024-10-20,email,Rep_D
70926,1108,2024-11-17,email,Rep_B
70927,1330,2025-05-24,chat,Rep_B
70928,1180,2024-01-10,chat,Rep_C
70929,1131,2024-02-08,email,Rep_B
70930,1603,2024-04-03,chat,Rep_B
70931,1753,2024-01-18,email,Rep_A
70932,1759,2025-01-14,meeting,Rep_C
70933,1168,2024-12-31,email,Rep_B
70934,1223,2024-05-01,meeting,Rep_D
70935,1469,2024-03-27,email,Rep_D
70936,1278,2024-03-25,email,Rep_B
70937,1190,2025-07-04,chat,Rep_A
70938,1531,2025-02-04,email,Rep_D
70939,1526,2024-12-03,chat,Rep_D
70940,1755,2024-07-05,email,Rep_A
70941,1621,2024-09-06,email,Rep_D
70942,1190,2024-02-21,meeting,Rep_A
70943,1218,2025-07-29,call,Rep_C
70944,1299,2025-03-11,email,Rep_A
70945,1311,2024-12-24,email,Rep_C
70946,1236,2024-12-05,call,Rep_A
70947,1168,2024-10-17,email,Rep_B
70948,1780,2024-05-28,email,Rep_D
70949,1193,2024-05-10,call,Rep_C
70950,1242,2024-11-13,call,Rep_D
70951,1162,2024-02-10,chat,Rep_A
70952,1339,2024-02-12,call,Rep_A
70953,1791,2024-11-19,email,Rep_D
70954,1455,2025-06-14,email,Rep_B
70955,1135,2025-06-11,email,Rep_B
70956,1193,2024-01-07,email,Rep_D
70957,1402,2024-03-02,email,Rep_B
70958,1392,2024-12-02,meeting,Rep_A
70959,1601,2025-05-04,meeting,Rep_D
70960,1042,2025-07-04,call,Rep_D
70961,1093,2025-05-11,call,Rep_D
70962,1215,2025-01-25,email,Rep_D
70963,1349,2024-04-25,call,Rep_B
70964,1513,2024-02-11,meeting,Rep_B
70965,1335,2024-01-28,call,Rep_C
70966,1399,2024-12-19,email,Rep_C
70967,1164,2024-01-21,call,Rep_C
70968,1106,2025-03-02,call,Rep_A
70969,1232,2025-02-15,email,Rep_C
70970,1558,2024-02-15,email,Rep_D
70971,1717,2025-06-07,call,Rep_A
70972,1533,2024-10-28,call,Rep_B
70973,1177,2025-06-05,meeting,Rep_A
70974,1679,2025-06-04,email,Rep_A
70975,1294,2024-04-23,email,Rep_D
70976,1265,2024-08-07,email,Rep_B
70977,1788,2024-03-18,email,Rep_C
70978,1520,2025-03-23,email,Rep_C
70979,1270,2024-10-17,meeting,Rep_C
70980,1212,2025-06-19,call,Rep_B
70981,1163,2024-04-30,chat,Rep_A
70982,1557,2025-02-01,email,Rep_D
70983,1745,2025-07-24,email,Rep_B
70984,1053,2025-01-18,email,Rep_D
70985,1233,2024-02-09,email,Rep_B
70986,1438,2024-12-05,email,Rep_B
70987,1683,2024-04-13,call,Rep_B
70988,1518,2024-01-18,email,Rep_A
70989,1044,2024-07-12,email,Rep_D
70990,1603,2024-06-02,email,Rep_C
70991,1708,2025-03-31,email,Rep_D
70992,1516,2024-08-03,meeting,Rep_C
70993,1633,2025-02-26,meeting,Rep_D
70994,1575,2024-01-10,email,Rep_B
70995,1092,2024-01-09,meeting,Rep_A
70996,1759,2024-01-17,call,Rep_B
70997,1731,2024-05-06,email,Rep_A
70998,1438,2024-08-03,email,Rep_B
70999,1337,2024-12-16,call,Rep_C
71000,1743,2025-07-22,email,Rep_C
71001,1294,2024-07-23,email,Rep_B
71002,1700,2024-02-02,email,Rep_D
71003,1680,2024-04-22,email,Rep_C
71004,1264,2025-06-02,call,Rep_B
71005,1105,2025-02-07,meeting,Rep_A
71006,1224,2025-03-31,call,Rep_A
71007,1419,2024-03-12,chat,Rep_A
71008,1115,2024-03-18,call,Rep_A
71009,1235,2024-03-05,email,Rep_D
71010,1784,2025-05-09,email,Rep_D
71011,1274,2024-05-01,email,Rep_D
71012,1230,2025-01-06,call,Rep_B
71013,1729,2024-10-24,call,Rep_C
71014,1034,2024-11-10,call,Rep_A
71015,1388,2024-04-22,email,Rep_C
71016,1709,2025-01-01,call,Rep_B
71017,1501,2024-01-25,email,Rep_C
71018,1462,2025-07-27,email,Rep_C
71019,1449,2024-01-16,email,Rep_C
71020,1214,2024-01-29,call,Rep_D
71021,1046,2024-07-06,email,Rep_B
71022,1405,2025-04-24,email,Rep_B
71023,1333,2024-05-28,email,Rep_B
71024,1240,2024-09-29,email,Rep_C
71025,1254,2024-01-11,call,Rep_D
71026,1228,2024-02-15,email,Rep_A
71027,1733,2024-12-16,call,Rep_D
71028,1166,2024-04-22,email,Rep_A
71029,1585,2025-02-04,email,Rep_C
71030,1737,2025-03-29,meeting,Rep_D
71031,1511,2025-05-05,meeting,Rep_D
71032,1598,2024-03-18,call,Rep_A
71033,1593,2024-09-19,email,Rep_A
71034,1727,2025-06-30,email,Rep_C
71035,1676,2025-03-21,call,Rep_D
71036,1390,2024-03-08,email,Rep_D
71037,1752,2024-10-16,chat,Rep_D
71038,1423,2025-06-16,email,Rep_B
71039,1411,2024-09-10,email,Rep_A
71040,1581,2025-04-28,email,Rep_D
71041,1649,2024-10-13,call,Rep_B
71042,1664,2024-03-02,email,Rep_D
71043,1447,2024-03-26,chat,Rep_A
71044,1403,2024-01-27,email,Rep_D
71045,1097,2024-04-22,meeting,Rep_D
71046,1379,2025-05-30,email,Rep_C
71047,1670,2025-01-10,call,Rep_C
71048,1186,2025-03-02,email,Rep_D
71049,1680,2024-12-24,call,Rep_B
71050,1244,2024-08-11,email,Rep_B
71051,1631,2024-05-05,email,Rep_B
71052,1708,2025-06-18,email,Rep_D
71053,1503,2024-10-24,call,Rep_B
71054,1288,2024-10-04,email,Rep_C
71055,1369,2025-07-28,email,Rep_D
71056,1065,2024-08-09,email,Rep_C
71057,1162,2025-05-07,email,Rep_C
71058,1597,2025-05-12,call,Rep_B
71059,1571,2024-05-14,email,Rep_C
71060,1794,2024-02-24,email,Rep_C
71061,1662,2025-07-16,email,Rep_A
71062,1418,2024-09-02,email,Rep_A
71063,1481,2024-01-02,email,Rep_A
71064,1633,2024-10-14,email,Rep_B
71065,1269,2024-12-23,email,Rep_B
71066,1767,2025-03-23,email,Rep_C
71067,1736,2025-06-28,meeting,Rep_C
71068,1567,2025-06-12,email,Rep_B
71069,1648,2025-06-26,meeting,Rep_D
71070,1190,2024-01-19,email,Rep_D
71071,1406,2025-02-14,call,Rep_D
71072,1765,2024-05-10,email,Rep_A
71073,1489,2024-04-18,email,Rep_C
71074,1312,2025-04-06,call,Rep_D
71075,1596,2024-08-28,call,Rep_A
71076,1689,2025-06-12,email,Rep_C
71077,1094,2024-01-25,email,Rep_D
71078,1390,2025-04-07,email,Rep_D
71079,1547,2024-03-19,chat,Rep_A
71080,1411,2024-04-11,meeting,Rep_D
71081,1212,2024-10-02,email,Rep_C
71082,1638,2024-08-16,call,Rep_D
71083,1369,2024-10-07,email,Rep_A
71084,1742,2025-06-26,call,Rep_D
71085,1168,2025-01-14,email,Rep_A
71086,1014,2024-06-16,email,Rep_B
71087,1586,2024-04-09,email,Rep_D
71088,1564,2024-08-30,chat,Rep_C
71089,1207,2024-09-17,meeting,Rep_D
71090,1043,2024-12-12,call,Rep_A
71091,1442,2024-06-02,email,Rep_B
71092,1515,2025-03-18,email,Rep_C
71093,1607,2024-02-26,call,Rep_D
71094,1395,2024-11-19,meeting,Rep_B
71095,1238,2024-12-25,chat,Rep_A
71096,1679,2024-04-29,email,Rep_C
71097,1531,2025-04-21,call,Rep_A
71098,1719,2024-12-21,call,Rep_D
71099,1742,2025-01-07,email,Rep_A
71100,1404,2024-10-14,email,Rep_B
71101,1214,2025-06-08,email,Rep_A
71102,1568,2025-02-04,call,Rep_C
71103,1374,2024-08-08,meeting,Rep_B
71104,1132,2024-05-17,meeting,Rep_D
71105,1009,2024-02-11,call,Rep_A
71106,1743,2024-04-05,email,Rep_A
71107,1153,2025-07-26,call,Rep_D
71108,1431,2024-08-22,meeting,Rep_D
71109,1483,2025-06-02,call,Rep_A
71110,1305,2024-04-08,email,Rep_D
71111,1284,2024-09-02,chat,Rep_B
71112,1472,2025-07-08,meeting,Rep_C
71113,1190,2024-02-22,meeting,Rep_B
71114,1528,2024-12-08,chat,Rep_A
71115,1512,2025-06-14,email,Rep_B
71116,1343,2025-07-01,meeting,Rep_A
71117,1430,2025-05-03,call,Rep_B
71118,1715,2025-05-08,email,Rep_A
71119,1686,2025-01-11,call,Rep_D
71120,1680,2024-05-07,email,Rep_B
71121,1034,2025-02-25,email,Rep_A
71122,1471,2025-07-18,chat,Rep_D
71123,1394,2024-10-30,email,Rep_A
71124,1741,2024-05-30,chat,Rep_B
71125,1495,2024-11-26,email,Rep_B
71126,1513,2025-02-02,email,Rep_A
71127,1322,2024-04-30,email,Rep_D
71128,1115,2025-02-18,call,Rep_C
71129,1214,2024-12-04,email,Rep_A
71130,1766,2024-12-19,chat,Rep_A
71131,1145,2024-06-25,call,Rep_C
71132,1559,2024-03-30,call,Rep_A
71133,1792,2024-12-25,email,Rep_B
71134,1178,2024-12-04,email,Rep_B
71135,1725,2024-07-14,chat,Rep_D
71136,1360,2024-06-19,email,Rep_C
71137,1285,2024-07-19,email,Rep_A
71138,1245,2024-10-09,email,Rep_B
71139,1765,2025-07-16,chat,Rep_A
71140,1206,2025-03-16,email,Rep_C
71141,1584,2025-05-06,email,Rep_B
71142,1734,2024-10-18,call,Rep_C
71143,1342,2024-10-30,chat,Rep_A
71144,1727,2024-04-27,email,Rep_D
71145,1360,2025-02-20,email,Rep_A
71146,1499,2024-08-31,email,Rep_A
71147,1141,2025-03-04,email,Rep_C
71148,1668,2024-08-24,email,Rep_B
71149,1222,2024-03-03,email,Rep_C
71150,1389,2024-04-09,email,Rep_B
71151,1330,2025-04-13,email,Rep_A
71152,1743,2024-05-29,email,Rep_A
71153,1393,2024-06-01,chat,Rep_D
71154,1654,2025-06-20,email,Rep_D
71155,1358,2025-01-14,email,Rep_C
71156,1394,2024-03-06,email,Rep_B
71157,1587,2024-03-23,email,Rep_D
71158,1040,2024-06-06,call,Rep_D
71159,1273,2024-12-08,meeting,Rep_A
71160,1420,2025-03-10,email,Rep_A
71161,1070,2024-06-07,meeting,Rep_C
71162,1623,2025-05-17,call,Rep_C
71163,1458,2024-03-03,email,Rep_B
71164,1234,2024-04-29,email,Rep_D
71165,1197,2025-07-13,call,Rep_A
71166,1711,2024-03-18,chat,Rep_B
71167,1509,2025-05-27,email,Rep_D
71168,1536,2025-02-10,email,Rep_B
71169,1147,2024-02-12,meeting,Rep_B
71170,1574,2024-10-06,email,Rep_C
71171,1459,2024-10-26,call,Rep_D
71172,1067,2025-06-21,email,Rep_B
71173,1030,2024-08-30,email,Rep_B
71174,1107,2024-09-14,email,Rep_B
71175,1678,2024-03-05,call,Rep_C
71176,1390,2025-01-03,email,Rep_C
71177,1406,2024-05-01,call,Rep_A
71178,1121,2024-02-14,email,Rep_C
71179,1011,2025-07-29,email,Rep_C
71180,1584,2024-06-04,email,Rep_D
71181,1347,2024-03-22,call,Rep_D
71182,1253,2025-02-07,meeting,Rep_B
71183,1797,2025-04-19,email,Rep_A
71184,1119,2024-02-06,email,Rep_C
71185,1520,2024-03-01,meeting,Rep_D
71186,1215,2024-02-22,email,Rep_A
71187,1733,2024-01-28,email,Rep_D
71188,1080,2025-01-15,email,Rep_B
71189,1419,2024-12-05,chat,Rep_C
71190,1584,2025-01-17,chat,Rep_B
71191,1712,2024-10-18,email,Rep_B
71192,1685,2025-04-16,call,Rep_D
71193,1289,2024-11-11,meeting,Rep_A
71194,1234,2025-06-14,email,Rep_C
71195,1261,2024-10-07,email,Rep_A
71196,1657,2025-04-01,email,Rep_B
71197,1022,2024-08-23,email,Rep_C
71198,1078,2024-09-08,call,Rep_B
71199,1742,2025-05-04,email,Rep_D
71200,1672,2024-03-03,email,Rep_A
71201,1014,2024-11-21,email,Rep_A
71202,1748,2025-02-23,call,Rep_B
71203,1148,2025-03-08,call,Rep_A
71204,1662,2024-12-07,call,Rep_A
71205,1030,2024-09-15,chat,Rep_B
71206,1438,2024-05-30,email,Rep_C
71207,1673,2025-06-08,call,Rep_D
71208,1773,2024-08-01,call,Rep_C
71209,1530,2025-04-06,email,Rep_C
71210,1063,2024-01-19,email,Rep_D
71211,1430,2024-05-13,email,Rep_B
71212,1135,2024-07-18,meeting,Rep_B
71213,1157,2025-01-22,call,Rep_D
71214,1569,2024-07-03,call,Rep_A
71215,1777,2024-01-24,email,Rep_C
71216,1254,2024-04-10,chat,Rep_A
71217,1187,2024-05-29,email,Rep_B
71218,1379,2024-04-11,call,Rep_C
71219,1327,2024-04-27,meeting,Rep_B
71220,1199,2025-03-19,email,Rep_D
71221,1171,2024-08-25,call,Rep_D
71222,1315,2024-08-21,email,Rep_A
71223,1006,2025-07-11,email,Rep_A
71224,1256,2024-09-14,call,Rep_B
71225,1320,2025-06-19,email,Rep_B
71226,1248,2024-06-21,email,Rep_D
71227,1731,2024-08-19,email,Rep_C
71228,1004,2024-08-16,email,Rep_D
71229,1513,2024-11-11,email,Rep_B
71230,1506,2024-12-03,call,Rep_D
71231,1031,2024-05-23,email,Rep_A
71232,1629,2025-04-02,meeting,Rep_A
71233,1275,2024-10-13,call,Rep_B
71234,1709,2024-01-05,email,Rep_D
71235,1325,2024-12-07,meeting,Rep_B
71236,1177,2025-04-05,email,Rep_C
71237,1287,2024-05-24,email,Rep_A
71238,1748,2024-01-22,email,Rep_D
71239,1079,2025-04-10,email,Rep_A
71240,1243,2025-07-17,chat,Rep_D
71241,1501,2024-02-14,email,Rep_A
71242,1205,2025-06-25,meeting,Rep_B
71243,1460,2024-07-26,call,Rep_A
71244,1383,2025-06-27,email,Rep_D
71245,1723,2025-01-09,chat,Rep_B
71246,1333,2025-05-28,chat,Rep_D
71247,1603,2025-03-29,chat,Rep_C
71248,1166,2024-01-17,email,Rep_D
71249,1161,2024-02-07,email,Rep_D
71250,1006,2024-10-30,email,Rep_B
71251,1653,2024-03-15,call,Rep_D
71252,1205,2024-09-23,email,Rep_C
71253,1532,2025-07-04,call,Rep_C
71254,1100,2024-06-19,call,Rep_B
71255,1677,2024-10-09,email,Rep_C
71256,1045,2024-08-09,email,Rep_B
71257,1457,2024-12-29,chat,Rep_A
71258,1227,2024-04-21,email,Rep_D
71259,1315,2024-05-29,email,Rep_D
71260,1052,2025-05-10,email,Rep_D
71261,1146,2025-04-13,email,Rep_D
71262,1281,2025-03-31,email,Rep_B
71263,1123,2025-03-20,email,Rep_D
71264,1719,2024-09-22,email,Rep_C
71265,1471,2025-02-24,call,Rep_C
71266,1297,2024-08-11,email,Rep_A
71267,1614,2024-02-28,email,Rep_B
71268,1512,2024-08-14,meeting,Rep_A
71269,1786,2024-04-01,call,Rep_D
71270,1641,2024-08-13,email,Rep_C
71271,1502,2024-06-20,meeting,Rep_B
71272,1679,2024-12-11,email,Rep_C
71273,1202,2024-07-27,email,Rep_B
71274,1415,2025-02-11,meeting,Rep_A
71275,1614,2024-10-22,email,Rep_D
71276,1583,2025-06-14,meeting,Rep_A
71277,1422,2024-02-22,meeting,Rep_D
71278,1520,2025-01-31,email,Rep_C
71279,1674,2025-01-22,email,Rep_A
71280,1073,2025-07-02,email,Rep_A
71281,1345,2024-08-02,email,Rep_C
71282,1027,2024-06-25,meeting,Rep_C
71283,1169,2024-04-09,email,Rep_C
71284,1775,2024-06-02,email,Rep_B
71285,1800,2024-10-16,call,Rep_C
71286,1585,2025-04-28,email,Rep_B
71287,1209,2024-06-13,email,Rep_C
71288,1611,2024-04-01,email,Rep_B
71289,1543,2024-06-06,call,Rep_C
71290,1545,2024-02-28,email,Rep_B
71291,1725,2025-06-18,email,Rep_D
71292,1657,2025-05-18,email,Rep_D
71293,1611,2024-06-26,call,Rep_A
71294,1310,2024-05-22,email,Rep_C
71295,1180,2025-06-06,email,Rep_C
71296,1647,2024-01-02,email,Rep_B
71297,1438,2024-12-12,call,Rep_A
71298,1477,2025-06-12,email,Rep_D
71299,1395,2024-10-20,call,Rep_A
71300,1702,2024-01-02,email,Rep_B
71301,1542,2024-05-06,call,Rep_C
71302,1594,2025-06-16,call,Rep_A
71303,1057,2024-01-10,meeting,Rep_C
71304,1174,2024-08-15,email,Rep_D
71305,1720,2025-03-31,email,Rep_B
71306,1326,2025-04-28,meeting,Rep_C
71307,1322,2024-10-02,call,Rep_A
71308,1183,2024-05-14,chat,Rep_B
71309,1235,2024-12-12,email,Rep_D
71310,1619,2024-06-01,call,Rep_A
71311,1186,2024-05-27,email,Rep_C
