order_id,customer_id,order_date,amount,product_category
50684,1516,2024-08-03,220.86,Software
50685,1509,2024-04-30,103.41,Software
50686,1630,2025-02-05,416.61,Training
50687,1066,2025-06-28,328.74,Service
50688,1510,2025-07-28,257.99,Hardware
50689,1371,2024-09-16,384.62,Service
50690,1287,2024-05-25,742.43,Software
50691,1176,2024-09-12,337.9,Service
50692,1123,2025-05-03,233.26,Software
50693,1231,2024-04-28,103.8,Software
50694,1555,2025-07-03,96.81,Service
50695,1004,2024-07-16,30.19,Service
50696,1702,2025-07-22,443.61,Software
50697,1412,2025-04-28,536.97,Software
50698,1250,2025-04-11,79.86,Hardware
50699,1656,2024-07-02,242.14,Hardware
50700,1487,2024-01-06,241.14,Software
50701,1345,2024-08-08,275.48,Software
50702,1333,2024-06-23,320.63,Hardware
50703,1453,2024-01-22,255.4,Hardware
50704,1158,2024-10-18,232.54,Training
50705,1577,2024-08-20,281.3,Software
50706,1270,2025-01-01,559.07,Service
50707,1587,2024-12-24,250.39,Software
50708,1418,2024-03-10,362.03,Service
50709,1440,2025-07-17,193.72,Software
50710,1029,2024-04-17,246.55,Software
50711,1335,2024-09-13,363.72,Software
50712,1238,2024-10-08,332.16,Service
50713,1153,2025-04-14,463.98,Service
50714,1606,2024-02-27,320.15,Service
50715,1749,2024-09-04,126.81,Hardware
50716,1115,2024-12-28,43.1,Hardware
50717,1731,2024-05-04,589.21,Service
50718,1758,2024-12-28,173.85,Training
50719,1399,2025-06-16,119.18,Service
50720,1032,2025-07-29,344.0,Software
50721,1532,2024-01-19,409.31,Training
50722,1053,2024-05-15,394.01,Software
50723,1718,2024-06-28,75.57,Service
50724,1731,2024-08-18,201.88,Software
50725,1195,2024-05-19,480.39,Service
50726,1305,2024-04-27,304.96,Service
50727,1707,2025-07-04,511.95,Software
50728,1345,2025-06-13,56.67,Service
50729,1082,2024-01-28,101.62,Hardware
50730,1001,2024-07-14,816.82,Software
50731,1167,2024-08-21,441.54,Software
50732,1317,2024-05-17,51.75,Software
50733,1183,2024-12-28,124.96,Hardware
50734,1273,2025-01-04,127.95,Hardware
50735,1669,2025-05-05,386.39,Hardware
50736,1373,2025-03-03,103.85,Software
50737,1362,2024-11-09,108.53,Software
50738,1201,2025-01-12,150.82,Software
50739,1192,2024-06-07,553.19,Software
50740,1341,2024-12-08,471.97,Service
50741,1299,2024-10-09,303.92,Training
50742,1506,2024-03-17,171.1,Software
50743,1588,2024-05-19,468.73,Training
50744,1140,2024-06-17,432.64,Software
50745,1306,2025-06-17,566.8,Training
50746,1196,2024-05-12,364.55,Software
50747,1061,2024-06-15,265.58,Training
50748,1360,2024-08-01,236.62,Software
50749,1307,2025-01-17,450.5,Training
50750,1480,2024-03-09,182.69,Software
50751,1333,2025-07-04,251.09,Software
50752,1083,2025-05-14,168.43,Service
50753,1334,2024-11-29,132.53,Software
50754,1517,2025-01-23,239.29,Service
50755,1731,2024-01-10,129.64,Training
50756,1766,2024-07-14,117.08,Service
50757,1474,2025-04-04,96.32,Hardware
50758,1394,2024-02-14,736.0,Software
50759,1600,2024-06-11,313.71,Service
50760,1721,2024-12-03,590.11,Service
50761,1692,2024-05-27,1003.45,Hardware
50762,1720,2025-06-22,52.78,Software
50763,1785,2024-03-16,1204.84,Service
50764,1577,2025-04-05,281.8,Software
50765,1380,2024-10-20,154.17,Software
50766,1021,2025-03-08,113.76,Software
50767,1177,2024-06-28,538.71,Software
50768,1363,2024-10-23,301.63,Software
50769,1022,2025-05-09,486.43,Software
50770,1548,2024-09-26,195.93,Hardware
50771,1250,2024-07-26,252.6,Software
50772,1661,2024-11-05,101.26,Hardware
50773,1073,2025-02-17,146.56,Software
50774,1091,2024-09-12,549.68,Software
50775,1176,2025-06-25,83.44,Service
50776,1126,2024-06-19,454.78,Service
50777,1204,2024-10-01,451.49,Service
50778,1246,2025-03-12,235.7,Service
50779,1611,2025-02-01,539.77,Software
50780,1271,2025-05-13,367.46,Service
50781,1044,2025-07-29,143.0,Service
50782,1734,2024-09-03,184.2,Software
50783,1609,2024-03-05,295.78,Hardware
50784,1548,2024-01-18,259.26,Hardware
50785,1168,2025-02-23,492.08,Software
50786,1435,2025-05-19,139.31,Hardware
50787,1030,2024-05-07,114.12,Training
50788,1794,2024-04-01,60.81,Service
50789,1597,2024-02-05,118.29,Software
50790,1357,2025-04-19,475.97,Training
50791,1491,2024-06-28,625.76,Software
50792,1633,2024-08-19,653.49,Software
50793,1799,2024-10-17,246.82,Software
50794,1248,2025-04-29,380.72,Hardware
50795,1696,2025-01-10,441.51,Training
50796,1253,2024-12-20,597.33,Service
50797,1785,2024-04-11,415.75,Training
50798,1721,2024-10-23,493.79,Software
50799,1382,2025-02-16,652.05,Software
50800,1536,2025-07-15,481.22,Service
50801,1634,2024-04-26,111.19,Training
50802,1737,2024-01-06,322.15,Service
50803,1419,2024-02-13,338.56,Software
50804,1123,2024-08-04,308.62,Software
50805,1294,2025-04-18,481.75,Software
50806,1685,2024-01-05,415.54,Software
50807,1143,2024-09-20,576.66,Software
50808,1511,2024-07-08,230.69,Training
50809,1681,2024-01-31,768.69,Service
50810,1057,2024-09-16,115.04,Service
50811,1042,2024-05-26,241.23,Software
50812,1631,2024-07-22,258.54,Software
50813,1121,2025-02-11,406.72,Service
50814,1763,2024-10-27,152.51,Hardware
50815,1343,2024-03-12,70.03,Service
50816,1332,2025-07-08,350.62,Hardware
50817,1456,2025-01-01,158.41,Hardware
50818,1437,2025-03-17,294.77,Software
50819,1341,2024-02-15,141.41,Software
50820,1341,2024-01-28,169.62,Service
50821,1416,2024-01-12,215.28,Software
50822,1182,2024-04-18,508.16,Software
50823,1677,2024-08-27,90.24,Software
50824,1264,2025-06-23,114.22,Software
50825,1210,2024-09-20,499.02,Training
50826,1523,2024-06-16,132.43,Software
50827,1182,2024-11-20,338.47,Software
50828,1444,2024-03-05,519.64,Service
50829,1251,2024-12-17,244.78,Service
50830,1138,2024-11-23,351.42,Service
50831,1218,2025-04-01,525.39,Training
50832,1751,2025-07-23,188.51,Hardware
50833,1454,2024-05-24,462.41,Service
50834,1087,2024-10-21,387.4,Software
50835,1293,2025-06-08,510.5,Service
50836,1092,2025-03-29,804.42,Service
50837,1208,2024-10-08,698.87,Hardware
50838,1204,2025-06-29,146.59,Training
50839,1186,2024-02-03,472.95,Service
50840,1085,2025-06-21,304.23,Service
50841,1664,2024-01-30,150.74,Software
50842,1156,2024-11-11,141.9,Software
50843,1293,2025-05-28,43.89,Software
50844,1533,2024-05-31,471.28,Software
50845,1161,2024-09-29,331.29,Software
50846,1386,2024-07-06,207.5,Software
50847,1485,2025-07-03,160.64,Service
50848,1503,2025-04-20,801.25,Service
50849,1156,2025-02-13,373.05,Service
50850,1143,2024-12-05,570.34,Service
50851,1769,2025-04-18,203.21,Software
50852,1619,2024-08-14,474.55,Training
50853,1284,2024-09-15,237.76,Software
50854,1562,2025-02-25,73.61,Training
50855,1035,2024-07-25,54.07,Software
50856,1224,2024-02-06,402.53,Service
50857,1668,2024-02-12,310.49,Software
50858,1393,2024-03-07,371.93,Software
50859,1408,2025-05-16,214.9,Software
50860,1703,2024-09-29,547.01,Hardware
50861,1388,2025-02-15,302.79,Software
50862,1696,2024-08-14,616.13,Service
50863,1749,2024-05-29,125.51,Software
50864,1297,2024-07-19,308.38,Software
50865,1323,2025-04-03,284.89,Training
50866,1488,2024-12-26,148.99,Hardware
50867,1570,2025-06-25,368.84,Service
50868,1039,2025-01-27,74.12,Software
50869,1505,2024-11-24,203.25,Software
50870,1503,2024-12-18,335.71,Training
50871,1753,2025-06-27,121.59,Software
50872,1537,2025-03-30,264.88,Hardware
50873,1316,2024-01-14,532.6,Software
50874,1496,2024-11-04,277.6,Training
50875,1117,2025-02-01,266.75,Software
50876,1342,2025-03-07,419.56,Software
50877,1240,2024-05-02,99.37,Service
50878,1687,2025-05-15,66.98,Training
50879,1445,2025-07-05,394.35,Training
50880,1740,2024-05-16,396.21,Hardware
50881,1487,2025-05-24,282.75,Hardware
50882,1765,2024-02-25,834.08,Service
50883,1411,2024-02-02,81.36,Hardware
50884,1623,2024-03-15,104.87,Hardware
50885,1753,2024-02-03,167.52,Service
50886,1736,2025-05-02,575.0,Service
50887,1298,2024-02-04,422.83,Service
50888,1052,2024-06-05,924.88,Service
50889,1733,2024-02-29,129.34,Hardware
50890,1304,2024-06-19,248.85,Software
50891,1288,2024-02-22,480.72,Software
50892,1664,2025-01-20,74.66,Service
50893,1118,2024-03-17,309.7,Software
50894,1424,2025-05-06,541.04,Service
50895,1791,2025-04-16,719.8,Training
50896,1647,2024-01-08,229.84,Service
50897,1209,2025-05-31,246.43,Hardware
50898,1127,2024-01-17,43.35,Software
50899,1293,2024-05-18,143.11,Training
50900,1519,2024-01-19,207.98,Service
50901,1222,2024-07-12,214.17,Software
50902,1077,2024-10-23,147.48,Service
50903,1338,2025-04-04,293.26,Training
50904,1790,2024-07-14,299.49,Software
50905,1739,2025-02-11,205.51,Service
50906,1275,2024-04-18,250.07,Training
50907,1117,2025-03-09,289.63,Software
50908,1292,2024-05-16,409.21,Service
50909,1271,2024-03-23,194.6,Service
50910,1447,2024-04-16,270.29,Software
50911,1157,2024-04-15,68.22,Service
50912,1572,2024-10-22,282.67,Software
50913,1184,2025-05-02,959.07,Hardware
50914,1424,2024-02-15,639.76,Software
50915,1656,2025-02-11,253.0,Software
50916,1673,2025-01-12,371.15,Service
50917,1601,2025-05-18,143.98,Software
50918,1016,2024-05-20,202.6,Software
50919,1761,2024-09-16,146.61,Hardware
50920,1098,2025-06-18,329.29,Training
50921,1616,2025-01-15,464.74,Hardware
50922,1300,2024-08-12,317.58,Service
50923,1747,2024-03-16,321.32,Hardware
50924,1422,2024-05-31,139.05,Training
50925,1307,2024-12-01,69.74,Software
50926,1274,2025-02-18,369.81,Software
50927,1261,2024-03-12,619.83,Software
50928,1239,2024-12-11,218.99,Service
50929,1774,2024-11-13,60.58,Training
50930,1332,2024-10-23,200.59,Service
50931,1115,2025-02-02,232.24,Service
50932,1268,2025-04-28,530.1,Software
50933,1012,2024-07-05,446.18,Software
50934,1073,2025-05-27,273.71,Service
50935,1406,2024-04-02,624.14,Training
50936,1178,2024-04-09,257.09,Software
50937,1772,2024-06-02,220.33,Hardware
50938,1259,2024-03-09,123.58,Software
50939,1400,2024-05-12,138.85,Service
50940,1270,2024-03-02,166.36,Service
50941,1632,2025-04-19,251.06,Hardware
50942,1681,2024-03-21,192.82,Software
50943,1486,2025-03-07,575.13,Software
50944,1580,2024-01-28,256.89,Software
50945,1059,2025-07-01,239.99,Training
50946,1642,2025-02-14,338.17,Software
50947,1266,2024-01-04,380.31,Software
50948,1075,2025-03-16,101.16,Service
50949,1090,2024-10-23,214.6,Service
50950,1505,2025-03-25,160.9,Hardware
50951,1357,2024-10-28,230.13,Training
50952,1154,2025-01-04,139.11,Service
50953,1218,2025-03-29,508.21,Training
50954,1486,2024-08-21,205.0,Hardware
50955,1540,2024-01-02,318.47,Software
50956,1130,2025-05-05,178.69,Training
50957,1066,2024-08-07,141.24,Service
50958,1144,2024-10-13,258.63,Software
50959,1380,2024-01-05,256.46,Service
50960,1313,2024-10-10,342.29,Software
50961,1407,2025-07-23,265.66,Software
50962,1407,2024-06-09,112.83,Hardware
50963,1277,2024-08-16,74.28,Hardware
50964,1615,2025-01-31,147.39,Hardware
50965,1409,2025-04-15,167.09,Software
50966,1314,2024-08-28,46.17,Training
50967,1549,2024-06-27,541.99,Software
50968,1249,2025-06-25,281.18,Software
50969,1461,2025-01-25,110.12,Software
50970,1399,2024-03-09,461.96,Software
50971,1668,2024-02-09,455.37,Software
50972,1451,2024-10-06,320.47,Service
50973,1471,2024-05-06,607.17,Hardware
50974,1644,2024-05-26,252.41,Training
50975,1559,2025-05-21,167.58,Hardware
50976,1434,2024-02-21,471.79,Service
50977,1446,2025-02-16,255.97,Hardware
50978,1707,2024-06-05,449.73,Hardware
50979,1103,2025-03-14,341.64,Service
50980,1328,2025-02-20,407.69,Hardware
50981,1683,2024-01-05,377.58,Service
50982,1601,2024-10-20,688.52,Software
50983,1246,2024-03-21,168.7,Service
50984,1058,2025-05-14,224.96,Service
50985,1105,2025-05-17,343.04,Hardware
50986,1692,2024-08-29,491.77,Software
50987,1069,2024-09-13,407.64,Service
50988,1302,2024-06-23,337.37,Training
50989,1153,2025-02-17,221.81,Training
50990,1537,2024-07-25,337.92,Software
50991,1035,2024-06-03,92.85,Software
50992,1015,2024-09-06,179.5,Service
50993,1106,2024-02-22,532.66,Software
50994,1730,2025-03-06,520.74,Software
50995,1074,2024-01-08,466.28,Software
50996,1285,2025-01-06,594.03,Hardware
50997,1550,2024-04-15,367.45,Hardware
50998,1197,2024-05-14,491.98,Service
50999,1280,2025-01-01,713.66,Service
51000,1787,2025-07-26,215.4,Service
51001,1686,2025-03-24,119.71,Software
51002,1556,2024-05-10,125.99,Service
51003,1666,2024-04-11,484.97,Software
51004,1153,2025-05-14,1150.52,Service
51005,1291,2024-09-13,528.8,Software
51006,1142,2024-03-20,144.09,Service
51007,1768,2025-05-12,178.39,Service
51008,1312,2025-04-15,410.87,Software
51009,1646,2025-07-21,137.91,Software
51010,1032,2025-06-08,299.85,Software
51011,1026,2025-05-06,213.97,Service
51012,1255,2024-01-31,323.85,Software
51013,1735,2024-03-01,227.47,Software
51014,1056,2024-11-24,331.07,Service
51015,1293,2024-11-02,403.21,Hardware
51016,1637,2024-09-21,351.78,Software
51017,1230,2024-08-16,193.62,Service
51018,1053,2024-09-05,222.42,Training
51019,1101,2024-11-24,497.02,Training
51020,1467,2024-01-02,384.99,Software
51021,1267,2024-05-30,195.92,Hardware
51022,1795,2024-10-26,629.95,Service
51023,1002,2025-02-20,455.6,Training
51024,1022,2024-04-10,84.02,Service
51025,1578,2024-11-11,167.69,Hardware
51026,1212,2025-02-16,431.15,Hardware
51027,1236,2024-09-13,482.21,Service
51028,1529,2024-01-16,78.89,Hardware
51029,1388,2024-09-16,28.6,Software
51030,1014,2024-06-20,169.05,Software
51031,1519,2025-06-20,191.13,Software
51032,1222,2024-03-12,118.5,Training
51033,1616,2025-01-11,255.23,Service
51034,1403,2024-01-31,256.66,Service
51035,1513,2024-09-14,393.54,Service
51036,1287,2024-11-15,151.58,Software
51037,1384,2024-06-20,48.28,Software
51038,1247,2024-09-19,226.02,Hardware
51039,1091,2024-04-04,71.3,Training
51040,1312,2024-06-24,395.85,Software
51041,1437,2024-12-24,498.01,Software
51042,1726,2024-06-23,232.8,Software
51043,1043,2025-06-03,140.67,Software
51044,1074,2024-12-28,134.61,Software
51045,1754,2024-09-10,445.18,Service
51046,1561,2024-01-23,365.57,Software
51047,1316,2024-10-15,434.03,Software
51048,1734,2025-03-17,287.45,Hardware
51049,1144,2024-06-02,171.76,Training
51050,1329,2025-04-10,108.92,Software
51051,1209,2024-05-25,567.31,Service
51052,1099,2025-04-20,208.51,Software
51053,1700,2024-02-19,751.17,Training
51054,1114,2025-05-14,376.47,Service
51055,1175,2024-10-15,1148.81,Hardware
51056,1271,2024-06-20,171.61,Software
51057,1063,2024-06-01,824.32,Service
51058,1796,2024-09-06,839.55,Service
51059,1404,2025-07-30,303.28,Software
51060,1225,2024-05-07,140.02,Software
51061,1161,2024-02-29,171.09,Service
51062,1036,2024-12-03,111.45,Hardware
51063,1381,2024-10-08,194.28,Software
51064,1653,2024-10-29,191.99,Service
51065,1318,2025-01-19,492.92,Software
51066,1708,2024-06-03,195.96,Software
51067,1663,2025-06-09,245.36,Service
51068,1456,2024-09-08,482.14,Software
51069,1269,2024-03-15,310.13,Software
51070,1344,2025-03-04,837.94,Software
51071,1040,2025-01-06,99.36,Service
51072,1750,2024-07-01,454.38,Service
51073,1414,2024-12-24,350.11,Training
51074,1380,2024-05-06,50.28,Software
51075,1222,2024-09-13,87.74,Hardware
51076,1281,2025-06-02,396.08,Software
51077,1225,2024-03-18,537.12,Service
51078,1457,2024-08-11,52.71,Service
51079,1154,2025-04-18,654.75,Software
51080,1280,2025-07-13,167.2,Service
51081,1353,2024-09-18,722.05,Software
51082,1039,2024-10-19,487.04,Software
51083,1729,2024-11-26,377.6,Software
51084,1756,2025-06-21,275.92,Hardware
51085,1621,2025-05-10,332.49,Hardware
51086,1573,2024-04-08,337.17,Software
51087,1489,2024-09-09,430.7,Software
51088,1198,2024-09-24,281.5,Software
51089,1276,2025-03-31,492.39,Software
51090,1172,2024-12-13,364.57,Hardware
51091,1784,2025-01-12,212.76,Service
51092,1508,2025-07-29,357.91,Software
51093,1405,2024-02-13,227.14,Software
51094,1271,2024-05-08,523.95,Hardware
51095,1554,2024-08-23,579.07,Software
51096,1701,2024-07-19,930.12,Software
51097,1772,2024-01-13,295.22,Service
51098,1664,2024-02-22,115.4,Service
51099,1131,2025-01-27,471.14,Service
51100,1626,2025-05-22,256.9,Hardware
51101,1385,2024-10-23,242.12,Software
51102,1734,2024-11-07,170.76,Hardware
51103,1397,2024-05-27,174.09,Software
51104,1566,2025-03-19,433.43,Service
51105,1296,2025-03-09,204.12,Hardware
51106,1383,2024-12-05,223.47,Service
51107,1512,2024-05-02,330.22,Hardware
51108,1395,2024-02-25,382.05,Hardware
51109,1554,2024-02-07,85.57,Software
51110,1605,2024-12-07,187.06,Hardware
51111,1260,2025-04-21,165.96,Training
51112,1281,2025-05-10,167.17,Service
51113,1356,2024-09-24,273.95,Software
51114,1420,2025-03-28,259.6,Software
51115,1192,2025-06-30,320.5,Software
51116,1637,2024-06-07,284.0,Software
51117,1428,2024-08-17,242.12,Service
51118,1348,2025-06-21,68.33,Software
51119,1429,2024-07-14,156.94,Software
51120,1392,2025-06-11,865.58,Software
51121,1341,2025-07-20,628.15,Service
51122,1547,2025-01-16,956.55,Service
51123,1402,2025-04-16,250.64,Hardware
51124,1047,2025-03-08,151.97,Software
51125,1665,2025-02-07,604.24,Software
51126,1750,2024-06-26,411.26,Software
51127,1425,2024-02-02,202.85,Software
51128,1517,2024-07-16,487.33,Software
51129,1637,2025-01-19,243.04,Hardware
51130,1328,2024-02-29,194.97,Software
51131,1087,2024-01-07,238.25,Training
51132,1515,2024-03-21,125.79,Service
51133,1165,2025-02-16,232.3,Software
51134,1223,2025-07-15,565.8,Hardware
51135,1297,2025-07-21,404.08,Hardware
51136,1451,2024-10-12,335.42,Service
51137,1343,2025-05-16,191.55,Training
51138,1341,2025-03-01,699.46,Software
51139,1461,2024-10-16,484.68,Hardware
51140,1392,2024-11-26,177.84,Software
51141,1537,2024-03-20,74.15,Hardware
51142,1551,2025-06-25,290.2,Software
51143,1421,2024-07-22,407.16,Software
51144,1381,2024-09-14,170.51,Service
51145,1617,2025-01-22,366.99,Software
51146,1005,2024-07-11,213.63,Software
51147,1648,2024-05-26,141.66,Software
51148,1004,2024-12-30,319.25,Service
51149,1681,2024-01-15,159.16,Hardware
51150,1316,2025-02-19,417.76,Service
51151,1078,2024-10-23,483.41,Hardware
51152,1531,2024-12-15,549.55,Service
51153,1717,2024-12-30,161.94,Software
51154,1355,2024-10-31,113.99,Software
51155,1033,2024-12-02,330.07,Service
51156,1662,2025-01-29,570.39,Software
51157,1705,2025-03-10,443.64,Software
51158,1139,2025-02-23,167.78,Service
51159,1272,2025-05-16,179.45,Service
51160,1196,2024-04-19,215.58,Software
51161,1127,2024-08-19,549.67,Hardware
51162,1349,2025-06-30,349.75,Hardware
51163,1743,2024-08-16,333.57,Hardware
51164,1044,2024-03-13,32.38,Training
51165,1742,2024-10-30,282.71,Software
51166,1728,2024-03-04,583.92,Service
51167,1244,2024-04-27,548.38,Hardware
51168,1009,2025-07-30,373.96,Service
51169,1762,2024-11-08,171.1,Hardware
51170,1712,2024-06-12,149.25,Software
51171,1079,2025-07-27,256.52,Service
51172,1757,2025-07-11,582.74,Software
51173,1190,2024-09-11,91.98,Training
51174,1086,2024-05-30,272.02,Hardware
51175,1485,2025-04-28,440.84,Hardware
51176,1271,2025-02-16,496.61,Service
51177,1774,2025-01-31,559.45,Software
51178,1513,2025-05-30,283.24,Software
51179,1020,2025-02-01,50.19,Hardware
51180,1489,2024-06-12,399.54,Software
51181,1130,2025-02-04,217.93,Software
51182,1770,2024-06-25,156.5,Service
51183,1643,2025-03-14,65.87,Software
51184,1007,2024-12-23,228.1,Service
51185,1753,2024-02-14,166.53,Service
51186,1704,2024-10-22,181.21,Service
51187,1310,2024-07-17,288.13,Hardware
51188,1627,2024-07-08,199.28,Software
51189,1473,2024-12-13,141.8,Software
51190,1102,2024-07-04,353.81,Software
51191,1338,2025-03-24,311.41,Training
51192,1319,2024-02-10,154.06,Software
51193,1513,2025-01-16,105.45,Software
51194,1025,2025-04-11,407.83,Service
51195,1721,2025-01-23,113.38,Software
51196,1430,2024-10-13,576.43,Training
51197,1143,2025-07-02,92.26,Hardware
51198,1709,2024-06-22,424.9,Service
